index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result,season
35836,72,0022201089,h,2,676.0,23.0,37,28,5,4,0,0,1,4,4,False,2.0,4,1,0,0,0,Made FG,2022-23
35839,72,0022201089,h,2,653.0,13.0,37,30,9,0,2,1,0,4,4,False,,-2,0,0,0,0,Opp Made FT,2022-23
35840,72,0022201089,h,2,640.0,2.0,37,30,7,0,0,0,0,4,4,False,,-2,0,0,0,0,Turnover,2022-23
35841,72,0022201089,h,2,638.0,14.0,37,32,7,0,2,0,0,0,4,False,17.0,-4,0,0,0,0,Opp Made FG,2022-23
35846,72,0022201089,h,2,624.0,11.0,39,32,5,2,0,0,1,2,6,False,9.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
35848,72,0022201089,h,2,613.0,2.0,39,32,7,0,0,0,1,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
35850,72,0022201089,h,2,611.0,16.0,39,32,7,0,0,0,0,2,2,False,17.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
35852,72,0022201089,h,2,595.0,16.0,39,32,7,0,0,0,0,0,2,False,28.0,2,0,0,0,0,Defensive Rebound,2022-23
35854,72,0022201089,h,2,579.0,9.0,39,32,7,0,0,0,0,0,2,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
35856,72,0022201089,h,2,570.0,11.0,39,32,7,0,0,0,0,0,0,False,16.0,2,0,0,0,0,Defensive Rebound,2022-23
35859,72,0022201089,h,2,559.0,21.0,39,32,7,0,0,0,1,0,0,False,,2,0,0,0,0,Turnover,2022-23
35861,72,0022201089,h,2,538.0,4.0,39,34,7,0,2,0,0,0,0,False,3.0,-2,0,0,0,0,Opp Made FG,2022-23
35863,72,0022201089,h,2,534.0,13.0,39,34,5,0,0,0,0,0,0,False,2.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
35864,72,0022201089,h,2,521.0,5.0,39,34,5,0,0,0,0,0,0,False,,-2,0,0,0,0,Opp Turnover,2022-23
35866,72,0022201089,h,2,516.0,3.0,41,34,5,2,0,0,0,2,2,False,1.0,2,0,0,0,0,Made FG,2022-23
35869,72,0022201089,h,2,513.0,16.0,41,36,7,0,2,0,0,2,2,False,3.0,-2,0,0,0,1,Opp Made FG,2022-23
35870,72,0022201089,h,2,497.0,14.0,44,36,5,3,0,0,0,5,5,False,26.0,3,0,0,0,0,Made FG,2022-23
35871,72,0022201089,h,2,483.0,16.0,44,39,8,0,3,0,0,3,5,False,30.0,-3,0,0,0,0,Opp Made FG,2022-23
35872,72,0022201089,h,2,467.0,9.0,44,39,5,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover,2022-23
35875,72,0022201089,h,2,458.0,10.0,44,39,5,0,0,0,0,0,3,False,15.0,-3,0,0,0,0,Defensive Rebound,2022-23
35881,72,0022201089,h,2,448.0,23.0,44,39,5,0,0,0,0,0,3,False,5.0,-3,0,1,0,0,Opp Defensive Rebound,2022-23
35885,72,0022201089,h,2,425.0,6.0,44,41,5,0,2,0,0,0,0,False,12.0,-5,0,0,0,0,Opp Made FG,2022-23
35886,72,0022201089,h,2,419.0,13.0,46,41,3,2,0,0,0,2,2,False,15.0,2,0,0,0,0,Made FG,2022-23
35887,72,0022201089,h,2,406.0,16.0,46,41,5,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
35889,72,0022201089,h,2,390.0,21.0,46,41,5,0,0,0,0,2,2,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
35890,72,0022201089,h,2,369.0,1.0,46,41,5,0,0,0,0,0,2,False,,2,0,0,0,0,Opp Turnover,2022-23
35893,72,0022201089,h,2,368.0,10.0,46,41,5,0,0,0,0,0,2,False,26.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
35894,72,0022201089,h,2,358.0,1.0,46,41,5,0,0,0,0,0,0,False,,2,0,0,0,0,Opp Turnover,2022-23
35899,72,0022201089,h,2,357.0,20.0,46,41,5,0,0,0,1,0,0,False,25.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
35900,72,0022201089,h,2,337.0,6.0,46,44,5,0,3,0,0,0,0,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
35902,72,0022201089,h,2,331.0,24.0,46,44,2,0,0,0,0,0,0,False,24.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
35904,72,0022201089,h,2,307.0,8.0,46,44,2,0,0,0,0,0,0,False,29.0,-3,0,0,0,0,Defensive Rebound,2022-23
35911,72,0022201089,h,2,299.0,1.0,46,44,2,0,0,0,1,0,0,False,,-3,0,0,0,0,Opp Defensive Rebound,2022-23
35918,72,0022201089,h,2,298.0,26.0,48,44,2,2,0,1,1,2,2,False,4.0,2,1,0,0,0,Made FT,2022-23
35920,72,0022201089,h,2,272.0,15.0,48,44,4,0,0,0,0,2,2,False,28.0,2,0,0,0,0,Defensive Rebound,2022-23
35925,72,0022201089,h,2,257.0,10.0,49,44,4,1,0,0,1,3,3,False,,3,0,0,0,0,Opp Defensive Rebound,2022-23
35926,72,0022201089,h,2,247.0,11.0,49,44,5,0,0,0,0,1,3,False,,3,0,0,0,0,Opp Turnover,2022-23
35929,72,0022201089,h,2,236.0,17.0,49,44,5,0,0,0,0,1,3,False,2.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
35930,72,0022201089,h,2,219.0,18.0,49,46,5,0,2,0,0,0,1,False,20.0,-2,0,0,0,0,Opp Made FG,2022-23
35935,72,0022201089,h,2,201.0,33.0,51,46,3,2,0,0,0,2,3,False,24.0,2,2,0,0,0,Made FG,2022-23
35940,72,0022201089,h,2,168.0,7.0,51,49,5,0,3,1,0,2,2,False,8.0,-3,0,0,1,0,Opp Made FT,2022-23
35944,72,0022201089,h,2,161.0,10.0,52,49,2,1,0,0,1,3,3,False,,1,0,0,0,0,Opp Defensive Rebound,2022-23
35945,72,0022201089,h,2,151.0,16.0,52,49,3,0,0,0,0,1,3,False,,1,0,0,0,0,Opp Turnover,2022-23
35951,72,0022201089,h,2,135.0,7.0,54,49,3,2,0,0,1,3,5,False,1.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
35952,72,0022201089,h,2,128.0,6.0,54,49,5,0,0,0,0,2,3,False,,3,0,0,0,0,Opp Turnover,2022-23
35956,72,0022201089,h,2,122.0,22.0,56,49,5,2,0,0,0,4,5,False,3.0,5,1,0,0,0,Made FG,2022-23
35958,72,0022201089,h,2,100.0,16.0,56,49,7,0,0,0,0,2,4,False,28.0,5,0,0,0,0,Defensive Rebound,2022-23
35959,72,0022201089,h,2,84.0,4.0,58,49,7,2,0,0,0,4,6,False,1.0,7,0,0,0,0,Made FG,2022-23
35960,72,0022201089,h,2,80.0,16.0,58,51,9,0,2,0,0,2,4,False,3.0,-2,0,0,0,0,Opp Made FG,2022-23
35962,72,0022201089,h,2,64.0,16.1,58,51,7,0,0,0,0,2,4,False,24.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
35963,72,0022201089,h,2,47.9,1.7999999999999972,58,51,7,0,0,0,0,0,2,False,,-2,0,0,0,0,Opp Turnover,2022-23
35965,72,0022201089,h,2,46.1,0.7000000000000028,60,51,7,2,0,0,0,2,4,False,2.0,2,0,0,0,0,Made FG,2022-23
35966,72,0022201089,h,2,45.4,10.5,60,51,9,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
35968,72,0022201089,h,2,34.9,5.899999999999999,63,51,9,3,0,0,0,5,5,False,24.0,5,0,0,0,0,Made FG,2022-23
35970,72,0022201089,h,2,29.0,25.5,63,51,12,0,0,0,0,3,5,False,23.0,5,0,0,0,0,Defensive Rebound,2022-23
35971,72,0022201089,h,2,3.5,2.3,66,51,12,3,0,0,0,6,8,False,0.0,8,0,0,0,0,Made FG,2022-23
35973,72,0022201089,h,2,1.2,1.2,66,51,15,0,0,0,0,3,6,False,,8,0,0,0,0,Period End,2022-23
35980,72,0022201089,h,3,720.0,22.0,66,53,15,0,2,1,0,3,6,False,25.0,-2,0,1,0,0,Defensive Rebound,2022-23
35983,72,0022201089,h,3,698.0,10.0,68,53,13,2,0,0,1,2,5,False,,2,0,0,0,0,Made FT,2022-23
35984,72,0022201089,h,3,688.0,9.0,68,53,15,0,0,0,0,2,5,False,,2,0,0,0,0,Opp Turnover,2022-23
35987,72,0022201089,h,3,679.0,7.0,68,53,15,0,0,1,0,2,2,False,,2,0,0,0,0,Turnover,2022-23
35989,72,0022201089,h,3,672.0,17.0,68,53,15,0,0,0,0,0,2,False,1.0,2,0,0,0,0,Defensive Rebound,2022-23
35990,72,0022201089,h,3,655.0,5.0,70,53,15,2,0,0,0,2,4,False,3.0,4,0,0,0,0,Made FG,2022-23
35991,72,0022201089,h,3,650.0,13.0,70,55,17,0,2,0,0,2,2,False,10.0,-2,0,0,0,0,Opp Made FG,2022-23
35992,72,0022201089,h,3,637.0,16.0,73,55,15,3,0,0,0,5,5,False,28.0,3,0,0,0,0,Made FG,2022-23
35997,72,0022201089,h,3,621.0,13.0,73,56,18,0,1,1,0,3,5,False,,-1,0,0,0,0,Defensive Rebound,2022-23
35998,72,0022201089,h,3,608.0,10.0,75,56,17,2,0,0,0,5,7,False,4.0,2,0,0,0,0,Made FG,2022-23
36000,72,0022201089,h,3,598.0,20.0,75,56,19,0,0,0,0,2,5,False,27.0,2,0,0,0,0,Defensive Rebound,2022-23
36001,72,0022201089,h,3,578.0,5.0,77,56,19,2,0,0,0,4,7,False,3.0,4,0,0,0,0,Made FG,2022-23
36004,72,0022201089,h,3,573.0,24.0,77,56,21,0,0,0,0,2,4,False,26.0,4,0,0,0,1,Defensive Rebound,2022-23
36005,72,0022201089,h,3,549.0,3.0,77,56,21,0,0,0,0,2,4,False,,4,0,0,0,0,Turnover,2022-23
36007,72,0022201089,h,3,546.0,16.0,77,56,21,0,0,0,0,0,2,False,,4,0,0,0,0,Opp Turnover,2022-23
36011,72,0022201089,h,3,530.0,8.0,79,56,21,2,0,0,0,2,4,False,5.0,6,1,0,0,0,Made FG,2022-23
36014,72,0022201089,h,3,522.0,14.0,79,59,23,0,3,1,0,2,2,False,1.0,-3,0,0,0,0,Opp Made FT,2022-23
36016,72,0022201089,h,3,508.0,16.0,79,59,20,0,0,0,0,2,2,False,0.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
36018,72,0022201089,h,3,492.0,8.0,79,59,20,0,0,0,0,0,2,False,5.0,-3,0,0,0,0,Defensive Rebound,2022-23
36019,72,0022201089,h,3,484.0,11.0,79,59,20,0,0,0,0,0,2,False,,-3,0,0,0,0,Turnover,2022-23
36021,72,0022201089,h,3,473.0,19.0,79,59,20,0,0,0,0,0,0,False,3.0,-3,0,0,0,0,Defensive Rebound,2022-23
36022,72,0022201089,h,3,454.0,11.0,81,59,20,2,0,0,0,2,2,False,14.0,2,0,0,0,0,Made FG,2022-23
36023,72,0022201089,h,3,443.0,30.0,81,62,22,0,3,0,0,2,2,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
36024,72,0022201089,h,3,413.0,18.0,83,62,19,2,0,0,0,4,4,False,4.0,2,0,0,0,0,Made FG,2022-23
36031,72,0022201089,h,3,395.0,34.0,83,62,21,0,0,0,0,2,4,False,27.0,2,1,0,0,0,Opp Defensive Rebound,2022-23
36033,72,0022201089,h,3,361.0,19.0,83,62,21,0,0,0,0,2,4,False,26.0,2,0,0,0,0,Defensive Rebound,2022-23
36035,72,0022201089,h,3,342.0,13.0,83,62,21,0,0,0,0,0,2,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
36042,72,0022201089,h,3,329.0,6.0,83,65,21,0,3,1,0,0,2,False,,-3,0,0,0,0,Opp Made FT,2022-23
36043,72,0022201089,h,3,323.0,6.0,83,65,18,0,0,0,0,0,0,False,,-3,0,0,0,0,Turnover,2022-23
36046,72,0022201089,h,3,317.0,26.0,83,65,18,0,0,0,0,0,0,False,1.0,-3,0,0,0,0,Defensive Rebound,2022-23
36047,72,0022201089,h,3,291.0,6.0,86,65,18,3,0,0,0,3,3,False,28.0,3,0,0,0,0,Made FG,2022-23
36052,72,0022201089,h,3,285.0,14.0,86,65,21,0,0,0,0,3,3,False,26.0,3,0,0,0,0,Defensive Rebound,2022-23
36055,72,0022201089,h,3,271.0,13.0,86,65,21,0,0,0,0,3,3,False,7.0,3,0,0,0,0,Defensive Rebound,2022-23
36056,72,0022201089,h,3,258.0,13.0,89,65,21,3,0,0,0,3,6,False,30.0,6,0,0,0,0,Made FG,2022-23
36057,72,0022201089,h,3,245.0,15.0,89,67,24,0,2,0,0,3,6,False,7.0,-2,0,0,0,0,Opp Made FG,2022-23
36059,72,0022201089,h,3,230.0,17.0,89,67,22,0,0,0,0,3,3,False,0.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
36061,72,0022201089,h,3,213.0,11.0,89,67,22,0,0,0,0,0,3,False,24.0,-2,0,0,0,0,Defensive Rebound,2022-23
36062,72,0022201089,h,3,202.0,3.0,91,67,22,2,0,0,0,2,5,False,4.0,2,0,0,0,0,Made FG,2022-23
36065,72,0022201089,h,3,199.0,26.0,91,69,24,0,2,0,0,2,2,False,24.0,-2,0,1,0,0,Opp Made FG,2022-23
36073,72,0022201089,h,3,173.0,8.0,91,69,22,0,0,0,1,2,2,False,,-2,0,0,1,0,Opp Defensive Rebound,2022-23
36075,72,0022201089,h,3,165.0,15.0,91,69,22,0,0,0,0,0,2,False,25.0,-2,0,0,0,0,Defensive Rebound,2022-23
36076,72,0022201089,h,3,150.0,9.0,93,69,22,2,0,0,0,2,4,False,13.0,2,0,0,0,0,Made FG,2022-23
36078,72,0022201089,h,3,141.0,18.0,93,69,24,0,0,0,0,2,2,False,14.0,2,0,0,0,0,Defensive Rebound,2022-23
36080,72,0022201089,h,3,123.0,15.0,93,69,24,0,0,0,0,2,2,False,18.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
36081,72,0022201089,h,3,108.0,11.0,93,72,24,0,3,0,0,0,2,False,24.0,-3,0,0,0,0,Opp Made FG,2022-23
36082,72,0022201089,h,3,97.0,13.0,96,72,21,3,0,0,0,3,5,False,30.0,3,0,0,0,0,Made FG,2022-23
36084,72,0022201089,h,3,84.0,17.0,96,72,24,0,0,0,0,3,3,False,24.0,3,0,0,0,0,Defensive Rebound,2022-23
36086,72,0022201089,h,3,67.0,15.899999999999999,96,72,24,0,0,0,0,3,3,False,28.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
36088,72,0022201089,h,3,51.1,11.700000000000003,96,72,24,0,0,0,0,0,3,False,7.0,3,0,0,0,0,Defensive Rebound,2022-23
36089,72,0022201089,h,3,39.4,10.2,98,72,24,2,0,0,0,2,5,False,15.0,5,0,0,0,0,Made FG,2022-23
36093,72,0022201089,h,3,29.2,27.8,100,72,26,2,0,0,0,4,4,False,6.0,7,1,0,0,0,Made FG,2022-23
36094,72,0022201089,h,3,1.4,1.4,100,72,28,0,0,0,0,4,4,False,,7,0,0,0,0,Period End,2022-23
36096,72,0022201089,h,4,720.0,14.0,102,72,28,2,0,0,0,4,6,False,2.0,9,0,0,0,0,Made FG,2022-23
36099,72,0022201089,h,4,706.0,18.0,102,74,30,0,2,0,0,2,6,False,24.0,-2,0,1,0,0,Opp Made FG,2022-23
36101,72,0022201089,h,4,688.0,21.0,102,74,28,0,0,0,0,2,4,False,28.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
36103,72,0022201089,h,4,667.0,10.0,102,74,28,0,0,0,0,0,2,False,24.0,-2,0,0,0,0,Defensive Rebound,2022-23
36104,72,0022201089,h,4,657.0,6.0,105,74,28,3,0,0,0,3,5,False,29.0,3,0,0,0,0,Made FG,2022-23
36106,72,0022201089,h,4,651.0,20.0,105,74,31,0,0,0,0,3,3,False,17.0,3,0,0,0,0,Defensive Rebound,2022-23
36108,72,0022201089,h,4,631.0,8.0,105,74,31,0,0,0,0,3,3,False,28.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
36110,72,0022201089,h,4,623.0,11.0,105,74,31,0,0,0,0,0,3,False,0.0,3,0,0,0,0,Defensive Rebound,2022-23
36112,72,0022201089,h,4,612.0,8.0,105,74,31,0,0,0,0,0,3,False,31.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
36113,72,0022201089,h,4,604.0,4.0,105,77,31,0,3,0,0,0,0,False,25.0,-3,0,0,0,0,Opp Made FG,2022-23
36114,72,0022201089,h,4,600.0,20.0,105,77,28,0,0,0,0,0,0,False,,-3,0,0,0,0,Turnover,2022-23
36117,72,0022201089,h,4,580.0,15.0,105,77,28,0,0,0,0,0,0,False,14.0,-3,0,0,0,0,Defensive Rebound,2022-23
36121,72,0022201089,h,4,565.0,19.0,105,77,28,0,0,0,0,0,0,False,17.0,-3,1,0,0,0,Opp Defensive Rebound,2022-23
36122,72,0022201089,h,4,546.0,15.0,105,79,28,0,2,0,0,0,0,False,7.0,-5,0,0,0,0,Opp Made FG,2022-23
36123,72,0022201089,h,4,531.0,17.0,107,79,26,2,0,0,0,2,2,False,18.0,2,0,0,0,0,Made FG,2022-23
36132,72,0022201089,h,4,514.0,17.0,107,80,28,0,1,2,0,2,2,False,,-1,0,0,0,0,Opp Made FT,2022-23
36134,72,0022201089,h,4,497.0,22.0,107,80,27,0,0,0,0,2,2,False,19.0,-1,0,0,0,0,Opp Defensive Rebound,2022-23
36135,72,0022201089,h,4,475.0,16.0,107,82,27,0,2,0,0,0,2,False,2.0,-3,0,0,0,0,Opp Made FG,2022-23
36136,72,0022201089,h,4,459.0,12.0,109,82,25,2,0,0,0,2,4,False,18.0,2,0,0,0,0,Made FG,2022-23
36138,72,0022201089,h,4,447.0,17.0,109,82,27,0,0,0,0,2,2,False,26.0,2,0,0,0,0,Defensive Rebound,2022-23
36139,72,0022201089,h,4,430.0,11.0,111,82,27,2,0,0,0,4,4,False,15.0,4,0,0,0,0,Made FG,2022-23
36140,72,0022201089,h,4,419.0,13.0,111,84,29,0,2,0,0,2,4,False,6.0,-2,0,0,0,0,Opp Made FG,2022-23
36142,72,0022201089,h,4,406.0,12.0,111,84,27,0,0,0,0,2,4,False,,-2,0,0,0,0,Turnover,2022-23
36144,72,0022201089,h,4,394.0,6.0,111,86,27,0,2,0,0,0,2,False,2.0,-4,0,0,0,0,Opp Made FG,2022-23
36149,72,0022201089,h,4,388.0,16.0,111,86,25,0,0,0,0,0,2,False,27.0,-4,0,1,0,0,Defensive Rebound,2022-23
36157,72,0022201089,h,4,372.0,15.0,113,86,25,2,0,0,1,2,2,False,17.0,2,0,0,1,0,Made FG,2022-23
36158,72,0022201089,h,4,357.0,8.0,113,86,27,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
36160,72,0022201089,h,4,349.0,11.0,116,86,27,3,0,0,0,5,5,False,28.0,5,0,0,0,0,Made FG,2022-23
36162,72,0022201089,h,4,338.0,26.0,116,86,30,0,0,0,0,3,5,False,6.0,5,0,0,0,0,Defensive Rebound,2022-23
36163,72,0022201089,h,4,312.0,7.0,119,86,30,3,0,0,0,6,8,False,29.0,8,0,0,0,0,Made FG,2022-23
36172,72,0022201089,h,4,305.0,14.0,119,87,33,0,1,1,0,3,6,False,,-1,0,0,0,1,Defensive Rebound,2022-23
36176,72,0022201089,h,4,291.0,9.0,120,87,32,1,0,0,1,4,7,False,,1,0,0,0,0,Made FT,2022-23
36178,72,0022201089,h,4,282.0,23.0,120,87,33,0,0,0,0,1,4,False,17.0,1,0,0,0,0,Defensive Rebound,2022-23
36180,72,0022201089,h,4,259.0,16.0,120,87,33,0,0,0,0,1,4,False,27.0,1,0,0,0,0,Opp Defensive Rebound,2022-23
36181,72,0022201089,h,4,243.0,1.0,120,87,33,0,0,0,0,0,1,False,,1,0,0,0,0,Opp Turnover,2022-23
36184,72,0022201089,h,4,242.0,17.0,120,87,33,0,0,0,0,0,1,False,28.0,1,0,0,0,0,Opp Defensive Rebound,2022-23
36187,72,0022201089,h,4,225.0,14.0,120,89,33,0,2,0,0,0,0,False,11.0,-2,0,1,0,0,Opp Made FG,2022-23
36188,72,0022201089,h,4,211.0,16.0,120,89,31,0,0,0,0,0,0,False,,-2,0,0,0,0,Turnover,2022-23
36191,72,0022201089,h,4,195.0,11.0,120,89,31,0,0,0,0,0,0,False,0.0,-2,0,0,0,0,Defensive Rebound,2022-23
36192,72,0022201089,h,4,184.0,8.0,123,89,31,3,0,0,0,3,3,False,28.0,3,0,0,0,0,Made FG,2022-23
36196,72,0022201089,h,4,176.0,15.0,123,90,34,0,1,1,0,3,3,False,,-1,0,0,0,0,Defensive Rebound,2022-23
36197,72,0022201089,h,4,161.0,17.0,125,90,33,2,0,0,0,5,5,False,23.0,2,0,0,0,0,Made FG,2022-23
36201,72,0022201089,h,4,144.0,28.0,125,92,35,0,2,1,0,2,5,False,4.0,-2,0,1,0,0,Opp Made FG,2022-23
36202,72,0022201089,h,4,116.0,7.0,127,92,33,2,0,0,0,4,7,False,16.0,2,0,0,0,0,Made FG,2022-23
36204,72,0022201089,h,4,109.0,12.0,127,94,35,0,2,0,0,2,4,False,4.0,-2,0,0,0,0,Opp Made FG,2022-23
36214,72,0022201089,h,4,97.0,32.0,128,94,33,1,0,0,1,3,5,False,29.0,1,3,0,0,0,Made FT,2022-23
36218,72,0022201089,h,4,65.0,26.799999999999997,128,94,34,0,0,0,0,1,3,False,24.0,1,0,1,0,0,Defensive Rebound,2022-23
36219,72,0022201089,h,4,38.2,8.100000000000001,130,94,34,2,0,0,0,3,5,False,10.0,3,0,0,0,0,Made FG,2022-23
36221,72,0022201089,h,4,30.1,18.1,130,94,36,0,0,0,0,2,3,False,15.0,3,0,0,0,0,Defensive Rebound,2022-23
36222,72,0022201089,h,4,12.0,12.0,130,94,36,0,0,0,0,2,3,False,,3,0,0,0,0,Period End,2022-23
36225,73,0022201102,v,1,720.0,13.0,0,2,0,2,0,0,0,2,2,True,3.0,2,0,0,0,0,Made FG,2022-23
36228,73,0022201102,v,1,707.0,18.0,0,2,2,0,0,0,0,2,2,False,9.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
36230,73,0022201102,v,1,689.0,4.0,0,2,2,0,0,0,0,2,2,False,24.0,2,0,0,0,0,Defensive Rebound,2022-23
36232,73,0022201102,v,1,685.0,9.0,0,2,2,0,0,0,0,0,2,False,20.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
36234,73,0022201102,v,1,676.0,5.0,0,2,2,0,0,0,0,0,2,False,28.0,2,0,0,0,0,Defensive Rebound,2022-23
36235,73,0022201102,v,1,671.0,13.0,0,5,2,3,0,0,0,3,3,False,0.0,5,0,0,0,0,Made FG,2022-23
36239,73,0022201102,v,1,658.0,24.0,0,8,5,3,0,0,0,6,6,False,27.0,8,1,0,0,0,Made FG,2022-23
36243,73,0022201102,v,1,634.0,21.0,0,11,8,3,0,0,0,9,9,False,3.0,11,1,0,0,0,Made FG,2022-23
36246,73,0022201102,v,1,613.0,25.0,3,11,11,0,3,1,0,6,9,False,13.0,-3,0,0,0,0,Opp Made FG,2022-23
36248,73,0022201102,v,1,588.0,17.0,3,11,8,0,0,0,0,3,9,False,27.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
36250,73,0022201102,v,1,571.0,11.0,3,11,8,0,0,0,0,0,6,False,14.0,-3,0,0,0,0,Defensive Rebound,2022-23
36251,73,0022201102,v,1,560.0,6.0,3,11,8,0,0,0,0,0,3,False,,-3,0,0,0,0,Turnover,2022-23
36263,73,0022201102,v,1,554.0,36.0,3,14,8,3,0,0,1,3,3,False,30.0,3,3,1,0,0,Made FG,2022-23
36265,73,0022201102,v,1,518.0,18.0,3,14,11,0,0,0,0,3,3,False,11.0,3,0,0,0,0,Defensive Rebound,2022-23
36266,73,0022201102,v,1,500.0,10.0,3,16,11,2,0,0,0,5,5,False,5.0,5,0,0,0,0,Made FG,2022-23
36271,73,0022201102,v,1,490.0,11.0,4,16,13,0,1,1,0,2,5,False,,-1,0,0,0,1,Defensive Rebound,2022-23
36273,73,0022201102,v,1,479.0,13.0,4,16,12,0,0,0,0,2,5,False,4.0,-1,0,0,0,0,Opp Defensive Rebound,2022-23
36275,73,0022201102,v,1,466.0,8.0,4,16,12,0,0,0,0,0,2,False,24.0,-1,0,0,0,0,Defensive Rebound,2022-23
36276,73,0022201102,v,1,458.0,10.0,4,19,12,3,0,0,0,3,5,False,28.0,3,0,0,0,0,Made FG,2022-23
36279,73,0022201102,v,1,448.0,19.0,4,19,15,0,0,0,0,3,3,False,21.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
36281,73,0022201102,v,1,429.0,2.0,6,19,15,0,2,0,0,3,3,False,14.0,-2,0,0,0,0,Opp Made FG,2022-23
36290,73,0022201102,v,1,427.0,24.0,6,20,13,1,0,0,1,1,4,False,0.0,1,1,0,0,0,Opp Defensive Rebound,2022-23
36291,73,0022201102,v,1,403.0,6.0,6,20,14,0,0,0,0,1,4,False,,1,0,0,0,0,Opp Turnover,2022-23
36294,73,0022201102,v,1,397.0,8.0,6,20,14,0,0,0,1,1,1,False,,1,0,0,0,0,Turnover,2022-23
36296,73,0022201102,v,1,389.0,5.0,9,20,14,0,3,0,0,0,1,False,29.0,-3,0,0,0,0,Opp Made FG,2022-23
36303,73,0022201102,v,1,384.0,41.0,9,20,11,0,0,1,0,0,1,False,25.0,-3,0,1,0,0,Defensive Rebound,2022-23
36305,73,0022201102,v,1,343.0,9.0,9,20,11,0,0,0,0,0,0,False,28.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
36310,73,0022201102,v,1,334.0,8.0,12,20,11,0,3,1,0,0,0,False,8.0,-6,0,0,0,0,Opp Made FT,2022-23
36312,73,0022201102,v,1,326.0,20.0,12,20,8,0,0,0,0,0,0,False,0.0,-6,0,0,0,0,Opp Defensive Rebound,2022-23
36314,73,0022201102,v,1,306.0,17.0,12,20,8,0,0,0,0,0,0,False,3.0,-6,0,0,0,0,Defensive Rebound,2022-23
36316,73,0022201102,v,1,289.0,16.0,12,20,8,0,0,0,0,0,0,False,26.0,-6,0,0,0,0,Opp Defensive Rebound,2022-23
36319,73,0022201102,v,1,273.0,11.0,14,20,8,0,2,0,0,0,0,False,2.0,-8,0,1,0,0,Opp Made FG,2022-23
36322,73,0022201102,v,1,262.0,14.0,14,22,6,2,0,0,0,2,2,False,8.0,2,1,0,0,0,Made FG,2022-23
36323,73,0022201102,v,1,248.0,10.0,17,22,8,0,3,0,0,2,2,False,26.0,-3,0,0,0,0,Opp Made FG,2022-23
36324,73,0022201102,v,1,238.0,14.0,17,25,5,3,0,0,0,5,5,False,0.0,3,0,0,0,0,Made FG,2022-23
36326,73,0022201102,v,1,224.0,15.0,17,25,8,0,0,0,0,3,5,False,9.0,3,0,0,0,0,Defensive Rebound,2022-23
36328,73,0022201102,v,1,209.0,9.0,17,25,8,0,0,0,0,3,5,False,25.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
36330,73,0022201102,v,1,200.0,10.0,17,25,8,0,0,0,0,0,3,False,25.0,3,0,0,0,0,Defensive Rebound,2022-23
36331,73,0022201102,v,1,190.0,8.0,17,27,8,2,0,0,0,2,5,False,3.0,5,0,0,0,0,Made FG,2022-23
36332,73,0022201102,v,1,182.0,18.0,19,27,10,0,2,0,0,2,2,False,9.0,-2,0,0,0,0,Opp Made FG,2022-23
36339,73,0022201102,v,1,164.0,15.0,19,30,8,3,0,0,0,5,5,False,26.0,3,0,0,1,0,Made FG,2022-23
36341,73,0022201102,v,1,149.0,17.0,19,30,11,0,0,0,0,3,5,False,25.0,3,0,0,0,0,Defensive Rebound,2022-23
