index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result
6686,13,0022200204,h,4,514.0,16.0,85,103,-17,0,1,2,0,0,0,False,,-5,0,0,0,0,Opp Turnover
6688,13,0022200204,h,4,498.0,7.0,87,103,-18,2,0,0,0,2,2,False,2.0,2,0,0,0,0,Made FG
6694,13,0022200204,h,4,491.0,23.0,87,104,-16,0,1,2,0,2,2,False,,-1,0,0,0,0,Opp Made FT
6696,13,0022200204,h,4,468.0,27.0,87,104,-17,0,0,0,0,2,2,False,,-1,0,0,0,0,Defensive Rebound
6698,13,0022200204,h,4,441.0,18.0,87,104,-17,0,0,0,0,0,2,False,,-1,0,0,0,0,Defensive Rebound
6702,13,0022200204,h,4,423.0,0.0,89,104,-17,2,0,0,1,2,4,False,,2,0,0,0,0,Made FT
6704,13,0022200204,h,4,423.0,22.0,89,104,-15,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
6705,13,0022200204,h,4,401.0,4.0,91,104,-15,2,0,0,0,4,4,False,1.0,4,0,0,0,0,Made FG
6712,13,0022200204,h,4,397.0,9.0,91,106,-13,0,2,1,0,2,4,False,,-2,0,0,0,1,Opp Made FT
6714,13,0022200204,h,4,388.0,17.0,91,106,-15,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
6717,13,0022200204,h,4,371.0,21.0,91,108,-15,0,2,0,0,0,2,False,8.0,-4,0,1,0,0,Opp Made FG
6720,13,0022200204,h,4,350.0,18.0,93,108,-17,2,0,0,0,2,4,False,0.0,2,1,0,0,0,Made FG
6722,13,0022200204,h,4,332.0,23.0,93,108,-15,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
6724,13,0022200204,h,4,309.0,3.0,93,108,-15,0,0,1,0,2,2,False,,2,0,0,0,0,Turnover
6727,13,0022200204,h,4,306.0,18.0,93,108,-15,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
6728,13,0022200204,h,4,288.0,8.0,95,108,-15,2,0,0,0,2,4,False,1.0,4,0,0,0,0,Made FG
6730,13,0022200204,h,4,280.0,21.0,95,108,-13,0,0,0,0,2,2,False,,4,0,0,0,0,Defensive Rebound
6732,13,0022200204,h,4,259.0,14.0,95,108,-13,0,0,0,0,2,2,False,,4,0,0,0,0,Defensive Rebound
6734,13,0022200204,h,4,245.0,9.0,95,108,-13,0,0,0,0,0,2,False,,4,0,0,0,0,Defensive Rebound
6739,13,0022200204,h,4,236.0,17.0,97,108,-13,2,0,0,0,2,4,False,5.0,6,2,0,0,0,Made FG
6748,13,0022200204,h,4,219.0,30.0,99,108,-11,2,0,0,1,4,4,False,2.0,8,1,0,0,1,Defensive Rebound
6752,13,0022200204,h,4,189.0,13.0,99,110,-9,0,2,1,0,4,4,False,,-2,0,0,0,0,Opp Made FT
6754,13,0022200204,h,4,176.0,13.0,99,110,-11,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
6755,13,0022200204,h,4,163.0,14.0,99,112,-11,0,2,0,0,0,4,False,15.0,-4,0,0,0,0,Opp Made FG
6756,13,0022200204,h,4,149.0,19.0,101,112,-13,2,0,0,0,2,4,False,12.0,2,0,0,0,0,Made FG
6757,13,0022200204,h,4,130.0,16.0,101,114,-11,0,2,0,0,2,2,False,2.0,-2,0,0,0,0,Opp Made FG
6760,13,0022200204,h,4,114.0,8.0,101,114,-13,0,0,0,0,2,2,False,,-2,0,0,0,0,Defensive Rebound
6764,13,0022200204,h,4,106.0,11.0,101,114,-13,0,0,0,0,0,2,False,,-2,1,0,0,0,Defensive Rebound
6772,13,0022200204,h,4,95.0,0.0,101,116,-13,0,2,1,0,0,2,False,,-4,0,0,0,0,Opp Made FT
6773,13,0022200204,h,4,95.0,14.0,104,116,-15,3,0,0,0,3,3,False,27.0,3,0,0,0,0,Made FG
6774,13,0022200204,h,4,81.0,20.0,104,118,-12,0,2,0,0,3,3,False,1.0,-2,0,0,0,0,Opp Made FG
6780,13,0022200204,h,4,61.0,20.1,106,118,-14,2,0,0,0,5,5,False,5.0,2,0,0,0,0,Made FG
6781,13,0022200204,h,4,40.9,24.7,106,121,-12,0,3,0,0,2,5,False,28.0,-3,0,0,0,0,Opp Made FG
6782,13,0022200204,h,4,16.2,16.2,106,121,-15,0,0,0,0,2,5,False,,-3,0,0,0,0,Period End
6786,14,0022200216,h,1,720.0,22.0,0,0,0,0,0,0,0,0,0,False,,0,0,0,0,0,Defensive Rebound
6787,14,0022200216,h,1,698.0,9.0,0,2,0,0,2,0,0,0,0,True,14.0,-2,0,0,0,0,Opp Made FG
6791,14,0022200216,h,1,689.0,24.0,2,2,-2,2,0,0,1,2,2,False,6.0,2,1,0,0,0,Made FG
6792,14,0022200216,h,1,665.0,18.0,2,5,0,0,3,0,0,2,2,True,26.0,-3,0,0,0,0,Opp Made FG
6793,14,0022200216,h,1,647.0,12.0,2,5,-3,0,0,0,0,2,2,False,,-3,0,0,0,0,Turnover
6796,14,0022200216,h,1,635.0,14.0,2,5,-3,0,0,0,0,0,2,False,,-3,0,0,0,0,Defensive Rebound
6797,14,0022200216,h,1,621.0,3.0,2,5,-3,0,0,0,0,0,2,False,,-3,0,0,0,0,Turnover
6798,14,0022200216,h,1,618.0,23.0,2,7,-3,0,2,0,0,0,0,False,1.0,-5,0,0,0,0,Opp Made FG
6802,14,0022200216,h,1,595.0,30.0,4,7,-5,2,0,0,0,2,2,False,0.0,2,1,0,0,0,Made FG
6805,14,0022200216,h,1,565.0,5.0,4,7,-3,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
6806,14,0022200216,h,1,560.0,8.0,4,9,-3,0,2,0,0,2,2,False,11.0,-2,0,0,0,0,Opp Made FG
6807,14,0022200216,h,1,552.0,15.0,7,9,-5,3,0,0,0,3,5,False,25.0,3,0,0,0,0,Made FG
6808,14,0022200216,h,1,537.0,22.0,7,11,-2,0,2,0,0,3,5,False,1.0,-2,0,0,0,0,Opp Made FG
6809,14,0022200216,h,1,515.0,9.0,7,11,-4,0,0,0,0,3,3,False,,-2,0,0,0,0,Turnover
6812,14,0022200216,h,1,506.0,9.0,7,11,-4,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
6815,14,0022200216,h,1,497.0,14.0,9,11,-4,2,0,0,1,2,5,False,,2,0,0,0,0,Made FT
6816,14,0022200216,h,1,483.0,14.0,9,14,-2,0,3,0,0,2,2,False,26.0,-3,0,0,0,0,Opp Made FG
6818,14,0022200216,h,1,469.0,16.0,9,14,-5,0,0,0,0,2,2,False,,-3,0,0,0,0,Defensive Rebound
6819,14,0022200216,h,1,453.0,3.0,9,16,-5,0,2,0,0,0,2,False,1.0,-5,0,0,0,0,Opp Made FG
6822,14,0022200216,h,1,450.0,20.0,12,16,-7,3,0,0,0,3,5,False,24.0,3,0,0,1,0,Made FG
6824,14,0022200216,h,1,430.0,22.0,12,16,-4,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
6826,14,0022200216,h,1,408.0,13.0,12,16,-4,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
6827,14,0022200216,h,1,395.0,21.0,12,18,-4,0,2,0,0,0,3,False,9.0,-2,0,0,0,0,Opp Made FG
6828,14,0022200216,h,1,374.0,12.0,15,18,-6,3,0,0,0,3,6,False,28.0,3,0,0,0,0,Made FG
6829,14,0022200216,h,1,362.0,14.0,15,20,-3,0,2,0,0,3,3,False,12.0,-2,0,0,0,0,Opp Made FG
6830,14,0022200216,h,1,348.0,9.0,15,20,-5,0,0,0,0,3,3,False,,-2,0,0,0,0,Turnover
6832,14,0022200216,h,1,339.0,9.0,15,23,-5,0,3,0,0,0,3,False,25.0,-5,0,0,0,0,Opp Made FG
6833,14,0022200216,h,1,330.0,16.0,18,23,-8,3,0,0,0,3,6,False,24.0,3,0,0,0,0,Made FG
6834,14,0022200216,h,1,314.0,26.0,18,25,-5,0,2,0,0,3,3,False,11.0,-2,0,0,0,0,Opp Made FG
6835,14,0022200216,h,1,288.0,19.0,21,25,-7,3,0,0,0,6,6,False,33.0,3,0,0,0,0,Made FG
6836,14,0022200216,h,1,269.0,17.0,21,27,-4,0,2,0,0,3,6,False,10.0,-2,0,0,0,0,Opp Made FG
6839,14,0022200216,h,1,252.0,14.0,23,27,-6,2,0,0,0,5,8,False,0.0,2,1,0,0,0,Made FG
6847,14,0022200216,h,1,238.0,22.0,23,27,-4,0,0,0,0,2,5,False,,2,0,0,0,1,Defensive Rebound
6849,14,0022200216,h,1,216.0,6.0,23,27,-4,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
6850,14,0022200216,h,1,210.0,14.0,23,27,-4,0,0,0,0,0,2,False,,2,0,0,0,0,Opp Turnover
6852,14,0022200216,h,1,196.0,3.0,25,27,-4,2,0,0,0,2,4,False,1.0,4,0,0,0,0,Made FG
6854,14,0022200216,h,1,193.0,16.0,25,27,-2,0,0,0,0,2,2,False,,4,0,0,0,0,Defensive Rebound
6855,14,0022200216,h,1,177.0,13.0,25,27,-2,0,0,0,0,2,2,False,,4,0,0,0,0,Turnover
6862,14,0022200216,h,1,164.0,12.0,25,29,-2,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT
6863,14,0022200216,h,1,152.0,18.0,28,29,-4,3,0,0,0,3,5,False,27.0,3,0,0,0,0,Made FG
6866,14,0022200216,h,1,134.0,12.0,28,31,-1,0,2,1,0,3,3,False,,-2,0,0,0,0,Opp Made FT
6871,14,0022200216,h,1,122.0,14.0,29,31,-3,1,0,0,1,4,4,False,,1,0,0,0,0,Defensive Rebound
6872,14,0022200216,h,1,108.0,1.0,29,33,-2,0,2,0,0,1,4,False,1.0,-2,0,0,0,0,Opp Made FG
6873,14,0022200216,h,1,107.0,20.0,32,33,-4,3,0,0,0,4,7,False,27.0,3,0,0,0,0,Made FG
6875,14,0022200216,h,1,87.0,16.0,32,33,-1,0,0,0,0,3,4,False,,3,0,0,0,0,Defensive Rebound
6876,14,0022200216,h,1,71.0,4.0,34,33,-1,2,0,0,0,5,6,True,3.0,5,0,0,0,0,Made FG
6877,14,0022200216,h,1,67.0,16.9,34,36,1,0,3,0,0,2,5,True,26.0,-3,0,0,0,0,Opp Made FG
6879,14,0022200216,h,1,50.1,17.0,34,36,-2,0,0,0,0,2,5,False,,-3,0,0,0,0,Defensive Rebound
6881,14,0022200216,h,1,33.1,7.900000000000002,34,36,-2,0,0,0,0,0,2,False,,-3,0,0,0,0,Defensive Rebound
6882,14,0022200216,h,1,25.2,16.299999999999997,34,36,-2,0,0,0,0,0,2,False,,-3,0,0,0,0,Turnover
6890,14,0022200216,h,1,8.9,7.9,34,37,-2,0,1,1,0,0,0,False,,-4,0,0,0,0,Opp Made FT
6896,14,0022200216,h,1,1.0,1.0,34,37,-3,0,0,0,0,0,0,False,,-4,1,0,0,0,Period End
6898,14,0022200216,h,2,720.0,13.0,34,39,-3,0,2,0,0,0,0,False,18.0,-6,0,0,0,0,Opp Made FG
6902,14,0022200216,h,2,707.0,14.0,35,39,-5,1,0,0,1,1,1,False,,1,0,0,0,0,Made FT
6903,14,0022200216,h,2,693.0,16.0,35,42,-4,0,3,0,0,1,1,False,28.0,-3,0,0,0,0,Opp Made FG
6906,14,0022200216,h,2,677.0,27.0,35,42,-7,0,0,0,1,1,1,False,,-3,0,0,0,0,Defensive Rebound
6908,14,0022200216,h,2,650.0,16.0,35,42,-7,0,0,0,0,0,1,False,,-3,0,0,0,0,Defensive Rebound
6917,14,0022200216,h,2,634.0,17.0,35,42,-7,0,0,0,1,0,1,False,,-3,1,0,0,0,Defensive Rebound
6918,14,0022200216,h,2,617.0,8.0,35,45,-7,0,3,0,0,0,0,False,29.0,-6,0,0,0,0,Opp Made FG
6919,14,0022200216,h,2,609.0,18.0,37,45,-10,2,0,0,0,2,2,False,18.0,2,0,0,0,0,Made FG
6923,14,0022200216,h,2,591.0,19.0,37,47,-8,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT
6928,14,0022200216,h,2,572.0,33.0,39,47,-10,2,0,0,0,4,4,False,2.0,2,2,0,0,0,Made FG
6930,14,0022200216,h,2,539.0,16.0,39,47,-8,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
6931,14,0022200216,h,2,523.0,10.0,42,47,-8,3,0,0,0,5,7,False,29.0,5,0,0,0,0,Made FG
6933,14,0022200216,h,2,513.0,21.0,42,47,-5,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
6935,14,0022200216,h,2,492.0,12.0,42,47,-5,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
6936,14,0022200216,h,2,480.0,17.0,42,49,-5,0,2,0,0,0,3,False,0.0,-2,0,0,0,0,Opp Made FG
6939,14,0022200216,h,2,463.0,15.0,42,49,-7,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
6943,14,0022200216,h,2,448.0,7.0,42,49,-7,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
6945,14,0022200216,h,2,441.0,13.0,42,49,-7,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
6946,14,0022200216,h,2,428.0,6.0,44,49,-7,2,0,0,0,2,2,False,12.0,2,0,0,0,0,Made FG
6951,14,0022200216,h,2,422.0,19.0,44,49,-5,0,0,1,0,2,2,False,,2,0,0,1,0,Opp Turnover
6953,14,0022200216,h,2,403.0,4.0,46,49,-5,2,0,0,0,4,4,False,1.0,4,0,0,0,0,Made FG
6955,14,0022200216,h,2,399.0,19.0,46,49,-3,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
6956,14,0022200216,h,2,380.0,16.0,48,49,-3,2,0,0,0,4,6,False,3.0,6,0,0,0,0,Made FG
6958,14,0022200216,h,2,364.0,23.0,48,49,-1,0,0,0,0,2,4,False,,6,0,0,0,0,Defensive Rebound
6964,14,0022200216,h,2,341.0,7.0,49,49,-1,1,0,0,1,3,5,False,,7,0,0,0,0,Made FT
6966,14,0022200216,h,2,334.0,28.0,49,49,0,0,0,0,0,1,3,False,,7,0,0,0,0,Defensive Rebound
6971,14,0022200216,h,2,306.0,21.0,49,49,0,0,0,0,1,1,3,False,,7,0,0,0,0,Defensive Rebound
6973,14,0022200216,h,2,285.0,17.0,49,52,0,0,3,1,0,0,1,True,27.0,-3,0,0,0,0,Opp Made FG
6981,14,0022200216,h,2,268.0,21.0,51,52,-3,2,0,0,1,2,3,False,,2,2,0,0,0,Made FT
6982,14,0022200216,h,2,247.0,15.0,51,52,-1,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover
6985,14,0022200216,h,2,232.0,12.0,51,52,-1,0,0,0,0,2,2,False,,2,0,0,0,0,Turnover
6987,14,0022200216,h,2,220.0,6.0,51,54,-1,0,2,0,0,0,2,False,1.0,-2,0,0,0,0,Opp Made FG
6988,14,0022200216,h,2,214.0,19.0,53,54,-3,2,0,0,0,2,4,False,14.0,2,0,0,0,0,Made FG
6990,14,0022200216,h,2,195.0,11.0,53,54,-1,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
6993,14,0022200216,h,2,184.0,7.0,53,54,-1,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
6999,14,0022200216,h,2,177.0,12.0,55,54,-1,2,0,0,1,2,4,True,,4,0,0,0,1,Made FT
7002,14,0022200216,h,2,165.0,19.0,55,56,1,0,2,0,0,2,4,True,4.0,-2,0,1,0,0,Opp Made FG
7003,14,0022200216,h,2,146.0,17.0,58,56,-1,3,0,0,0,5,5,True,29.0,3,0,0,0,0,Made FG
7004,14,0022200216,h,2,129.0,24.0,58,58,2,0,2,0,0,3,5,False,19.0,-2,0,0,0,0,Opp Made FG
7009,14,0022200216,h,2,105.0,10.0,60,58,0,2,0,0,1,5,7,True,,2,1,0,0,0,Made FT
7010,14,0022200216,h,2,95.0,18.0,60,60,2,0,2,0,0,2,5,False,18.0,-2,0,0,0,0,Opp Made FG
7012,14,0022200216,h,2,77.0,21.9,60,60,0,0,0,0,0,2,5,False,,-2,0,0,0,0,Defensive Rebound
7014,14,0022200216,h,2,55.1,20.1,60,60,0,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
7018,14,0022200216,h,2,35.0,2.200000000000003,61,60,0,1,0,0,1,1,3,True,,1,0,0,0,0,Made FT
7024,14,0022200216,h,2,32.8,28.9,61,60,1,0,0,0,0,1,1,False,,1,1,1,0,0,Turnover
7028,14,0022200216,h,2,3.9,3.9,61,60,1,0,0,1,0,1,1,False,,1,0,1,0,0,Period End
7031,14,0022200216,h,3,720.0,20.0,61,60,1,0,0,0,0,0,1,False,,1,0,0,0,0,Defensive Rebound
7036,14,0022200216,h,3,700.0,22.0,61,60,1,0,0,0,0,0,1,False,,1,0,1,0,0,Defensive Rebound
7038,14,0022200216,h,3,678.0,14.0,64,60,1,3,0,0,1,3,3,False,0.0,4,0,0,0,0,Made FG
7039,14,0022200216,h,3,664.0,13.0,64,63,4,0,3,0,0,3,3,False,28.0,-3,0,0,0,0,Opp Made FG
7040,14,0022200216,h,3,651.0,25.0,66,63,1,2,0,0,0,5,5,False,13.0,2,0,0,0,0,Made FG
7042,14,0022200216,h,3,626.0,12.0,66,63,3,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
7043,14,0022200216,h,3,614.0,3.0,68,63,3,2,0,0,0,4,7,False,0.0,4,0,0,0,0,Made FG
7050,14,0022200216,h,3,611.0,32.0,68,63,5,0,0,1,0,2,4,False,,4,0,1,0,0,Defensive Rebound
7053,14,0022200216,h,3,579.0,23.0,70,63,5,2,0,0,0,4,6,False,1.0,6,1,0,0,0,Made FG
7055,14,0022200216,h,3,556.0,19.0,70,63,7,0,0,0,0,2,4,False,,6,0,0,0,0,Defensive Rebound
7056,14,0022200216,h,3,537.0,16.0,73,63,7,3,0,0,0,5,7,False,26.0,9,0,0,0,0,Made FG
7061,14,0022200216,h,3,521.0,17.0,73,63,10,0,0,0,0,3,5,False,,9,0,0,0,1,Defensive Rebound
7065,14,0022200216,h,3,504.0,11.0,73,63,10,0,0,0,0,3,5,False,,9,1,0,0,0,Defensive Rebound
7067,14,0022200216,h,3,493.0,7.0,73,63,10,0,0,0,0,0,3,False,,9,0,0,0,0,Defensive Rebound
7069,14,0022200216,h,3,486.0,6.0,73,63,10,0,0,0,0,0,3,False,,9,0,0,0,0,Defensive Rebound
7072,14,0022200216,h,3,480.0,8.0,73,63,10,0,0,0,0,0,0,False,,9,0,0,0,0,Defensive Rebound
7074,14,0022200216,h,3,472.0,2.0,73,63,10,0,0,0,0,0,0,False,,9,0,0,0,0,Defensive Rebound
7075,14,0022200216,h,3,470.0,13.0,75,63,10,2,0,0,0,2,2,False,19.0,11,0,0,0,0,Made FG
7077,14,0022200216,h,3,457.0,19.0,75,63,12,0,0,0,0,2,2,False,,11,0,0,0,0,Defensive Rebound
7078,14,0022200216,h,3,438.0,3.0,77,63,12,2,0,0,0,4,4,False,1.0,13,0,0,0,0,Made FG
7079,14,0022200216,h,3,435.0,23.0,77,66,14,0,3,0,0,2,4,False,24.0,-3,0,0,0,0,Opp Made FG
7080,14,0022200216,h,3,412.0,18.0,79,66,11,2,0,0,0,4,6,False,17.0,2,0,0,0,0,Made FG
7083,14,0022200216,h,3,394.0,22.0,79,66,13,0,0,1,0,2,4,False,,2,0,0,0,0,Opp Turnover
7085,14,0022200216,h,3,372.0,6.0,81,66,13,2,0,0,0,4,6,False,18.0,4,0,0,0,0,Made FG
7087,14,0022200216,h,3,366.0,26.0,81,66,15,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
7088,14,0022200216,h,3,340.0,8.0,81,66,15,0,0,0,0,2,4,False,,4,0,0,0,0,Turnover
7089,14,0022200216,h,3,332.0,22.0,81,69,15,0,3,0,0,0,2,False,27.0,-3,0,0,0,0,Opp Made FG
7099,14,0022200216,h,3,310.0,27.0,81,71,12,0,2,1,0,0,2,False,,-5,1,1,0,0,Opp Made FT
7100,14,0022200216,h,3,283.0,17.0,83,71,10,2,0,0,0,2,2,False,11.0,2,0,0,0,0,Made FG
7102,14,0022200216,h,3,266.0,23.0,83,71,12,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
7103,14,0022200216,h,3,243.0,12.0,86,71,12,3,0,0,0,5,5,False,0.0,5,0,0,0,0,Made FG
7111,14,0022200216,h,3,231.0,35.0,86,71,15,0,0,0,0,3,5,False,,5,1,0,0,1,Defensive Rebound
7114,14,0022200216,h,3,196.0,22.0,86,71,15,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
7115,14,0022200216,h,3,174.0,21.0,89,71,15,3,0,0,0,3,6,False,24.0,8,0,0,0,0,Made FG
7119,14,0022200216,h,3,153.0,21.0,91,71,18,2,0,0,0,5,8,False,3.0,10,1,0,0,0,Made FG
7120,14,0022200216,h,3,132.0,17.0,91,71,20,0,0,0,0,5,5,False,,10,0,0,0,0,Opp Turnover
7123,14,0022200216,h,3,115.0,15.0,91,71,20,0,0,0,0,2,5,False,,10,0,0,0,0,Defensive Rebound
7124,14,0022200216,h,3,100.0,10.0,91,73,20,0,2,0,0,0,5,False,14.0,-2,0,0,0,0,Opp Made FG
7133,14,0022200216,h,3,90.0,21.0,93,73,18,2,0,0,1,2,4,False,2.0,2,0,0,1,0,Defensive Rebound
7134,14,0022200216,h,3,69.0,15.700000000000003,93,75,20,0,2,0,0,2,2,False,1.0,-2,0,0,0,0,Opp Made FG
7135,14,0022200216,h,3,53.3,13.799999999999997,95,75,18,2,0,0,0,4,4,False,1.0,2,0,0,0,0,Made FG
7138,14,0022200216,h,3,39.5,4.899999999999999,95,78,20,0,3,1,0,2,4,False,5.0,-3,0,0,0,0,Opp Made FT
7140,14,0022200216,h,3,34.6,8.700000000000003,95,78,17,0,0,0,0,2,4,False,,-3,0,0,0,0,Defensive Rebound
7141,14,0022200216,h,3,25.9,21.2,95,78,17,0,0,0,0,0,2,False,,-3,0,0,0,0,Opp Turnover
7143,14,0022200216,h,3,4.7,4.4,95,78,17,0,0,0,0,0,2,False,,-3,0,0,0,0,Turnover
7145,14,0022200216,h,3,0.3,0.3,95,78,17,0,0,0,0,0,0,False,,-3,0,0,0,0,Period End
7151,14,0022200216,h,4,720.0,16.0,95,78,17,0,0,0,1,0,0,False,,-3,0,0,0,0,Defensive Rebound
7156,14,0022200216,h,4,704.0,38.0,95,80,17,0,2,0,0,0,0,False,0.0,-5,0,2,0,0,Opp Made FG
7157,14,0022200216,h,4,666.0,15.0,97,80,15,2,0,0,0,2,2,False,1.0,2,0,0,0,0,Made FG
7159,14,0022200216,h,4,651.0,15.0,97,80,17,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
7162,14,0022200216,h,4,636.0,21.0,97,80,17,0,0,0,1,2,2,False,,2,0,0,0,0,Defensive Rebound
7167,14,0022200216,h,4,615.0,9.0,97,82,17,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT
7169,14,0022200216,h,4,606.0,10.0,97,82,15,0,0,1,0,0,2,False,,-2,0,0,0,0,Turnover
7170,14,0022200216,h,4,596.0,15.0,97,85,15,0,3,0,0,0,0,False,26.0,-5,0,0,0,0,Opp Made FG
7176,14,0022200216,h,4,581.0,32.0,97,85,12,0,0,0,0,0,0,False,,-5,1,1,0,0,Opp Turnover
7180,14,0022200216,h,4,549.0,20.0,97,85,12,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
7184,14,0022200216,h,4,529.0,3.0,97,87,12,0,2,1,0,0,0,False,,-7,0,0,0,0,Opp Made FT
7185,14,0022200216,h,4,526.0,16.0,100,87,10,3,0,0,0,3,3,False,26.0,3,0,0,0,0,Made FG
7187,14,0022200216,h,4,510.0,13.0,100,87,13,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
7189,14,0022200216,h,4,497.0,10.0,100,87,13,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
7190,14,0022200216,h,4,487.0,12.0,100,89,13,0,2,0,0,0,3,False,12.0,-2,0,0,0,0,Opp Made FG
7192,14,0022200216,h,4,475.0,24.0,100,89,11,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
7194,14,0022200216,h,4,451.0,11.0,100,91,11,0,2,1,0,0,0,False,14.0,-4,0,0,0,0,Opp Made FG
7199,14,0022200216,h,4,440.0,12.0,100,91,9,0,0,0,0,0,0,False,,-4,0,0,1,0,Defensive Rebound
7201,14,0022200216,h,4,428.0,20.0,103,91,9,3,0,0,0,3,3,False,0.0,3,0,0,0,0,Made FG
7203,14,0022200216,h,4,408.0,18.0,103,91,12,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
7206,14,0022200216,h,4,390.0,10.0,103,91,12,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
7208,14,0022200216,h,4,380.0,8.0,105,91,12,2,0,0,0,2,5,False,10.0,5,0,0,0,0,Made FG
7210,14,0022200216,h,4,372.0,22.0,105,91,14,0,0,0,0,2,5,False,,5,0,0,0,0,Defensive Rebound
7211,14,0022200216,h,4,350.0,6.0,105,91,14,0,0,0,0,2,2,False,,5,0,0,0,0,Turnover
7213,14,0022200216,h,4,344.0,15.0,105,91,14,0,0,0,0,0,2,False,,5,0,0,0,0,Defensive Rebound
7215,14,0022200216,h,4,329.0,19.0,105,91,14,0,0,0,0,0,2,False,,5,0,0,0,0,Defensive Rebound
7228,14,0022200216,h,4,310.0,15.0,106,91,14,1,0,0,1,1,1,False,,6,1,0,0,0,Defensive Rebound
7230,14,0022200216,h,4,295.0,20.0,106,91,15,0,0,0,0,1,1,False,,6,0,0,0,0,Defensive Rebound
7231,14,0022200216,h,4,275.0,14.0,109,91,15,3,0,0,0,4,4,False,27.0,9,0,0,0,0,Made FG
7233,14,0022200216,h,4,261.0,19.0,109,91,18,0,0,0,0,3,4,False,,9,0,0,0,0,Defensive Rebound
7240,14,0022200216,h,4,242.0,20.0,109,91,18,0,0,0,0,3,4,False,,9,0,0,1,0,Defensive Rebound
7242,14,0022200216,h,4,222.0,14.0,109,91,18,0,0,0,0,0,3,False,,9,0,0,0,0,Defensive Rebound
7244,14,0022200216,h,4,208.0,14.0,109,91,18,0,0,0,0,0,3,False,,9,0,0,0,0,Defensive Rebound
7245,14,0022200216,h,4,194.0,14.0,109,93,18,0,2,0,0,0,0,False,8.0,-2,0,0,0,0,Opp Made FG
7248,14,0022200216,h,4,180.0,15.0,111,93,16,2,0,0,1,2,2,False,,2,0,0,0,0,Made FT
7249,14,0022200216,h,4,165.0,17.0,111,96,18,0,3,0,0,2,2,False,27.0,-3,0,0,0,0,Opp Made FG
7253,14,0022200216,h,4,148.0,33.0,111,96,15,0,0,1,0,2,2,False,,-3,1,0,0,0,Turnover
7255,14,0022200216,h,4,115.0,10.0,111,96,15,0,0,0,0,0,2,False,,-3,0,0,0,0,Opp Turnover
7257,14,0022200216,h,4,105.0,23.0,111,96,15,0,0,0,0,0,2,False,,-3,0,0,0,0,Defensive Rebound
7259,14,0022200216,h,4,82.0,16.0,111,96,15,0,0,0,0,0,0,False,,-3,0,0,0,0,Defensive Rebound
7260,14,0022200216,h,4,66.0,9.600000000000001,113,96,15,2,0,0,0,2,2,False,1.0,2,0,0,0,0,Made FG
7261,14,0022200216,h,4,56.4,15.399999999999999,113,98,17,0,2,0,0,2,2,False,3.0,-2,0,0,0,0,Opp Made FG
7265,14,0022200216,h,4,41.0,28.5,113,98,15,0,0,0,0,2,2,False,,-2,1,0,0,0,Turnover
